0.0078799	0.0004086	-0.0194866	0.0186369	-0.0152858	0.0195573	-0.0084959	-0.0005021	0.0089606	-0.0220784	-0.0012612	0.0225064	-0.0107839
0.0077963	-0.0006292	-0.0183194	0.0203575	-0.0193880	0.0197185	-0.0000422	0.0009867	-0.0090480	0.0044328	0.0006909	-0.0140461	0.0074409
0.0077100	-0.0016362	-0.0168673	0.0209977	-0.0210612	0.0157345	0.0056568	-0.0017952	-0.0188022	0.0186252	-0.0045577	-0.0012244	-0.0029980
0.0076216	-0.0026085	-0.0151676	0.0205835	-0.0203276	0.0091123	0.0070034	-0.0065667	-0.0068036	0.0001127	-0.0035275	0.0119977	-0.0016595
0.0075308	-0.0035412	-0.0132623	0.0191965	-0.0174877	0.0017543	0.0049071	-0.0076617	0.0136776	-0.0123362	0.0135488	-0.0121172	0.0056740
0.0074378	-0.0044313	-0.0111959	0.0169648	-0.0130599	-0.0045535	0.0017752	-0.0019225	0.0183814	-0.0019854	-0.0042661	0.0052214	-0.0083647
0.0073427	-0.0052741	-0.0090149	0.0140555	-0.0077042	-0.0085710	-0.0000712	0.0075025	0.0022825	0.0050657	-0.0146337	-0.0001801	0.0093364
0.0072457	-0.0060670	-0.0067665	0.0106600	-0.0021275	-0.0098271	0.0002974	0.0131871	-0.0148726	0.0007939	0.0139991	0.0022555	-0.0085299
0.0071465	-0.0068070	-0.0044977	0.0069885	0.0030103	-0.0086264	0.0020600	0.0096872	-0.0138103	0.0012556	0.0061930	-0.0084446	0.0062110
0.0070457	-0.0074918	-0.0022538	0.0032517	0.0071676	-0.0058498	0.0033580	-0.0014434	0.0016312	0.0027766	-0.0159525	0.0110098	-0.0029007
0.0069429	-0.0081189	-0.0000784	-0.0003540	0.0099836	-0.0026183	0.0025440	-0.0123375	0.0120654	-0.0052268	0.0035663	-0.0053328	-0.0007335
0.0068385	-0.0086869	0.0019889	-0.0036480	0.0113023	0.0000506	-0.0007009	-0.0148451	0.0075502	-0.0073417	0.0092239	-0.0055034	0.0040076
0.0067325	-0.0091944	0.0039119	-0.0064791	0.0111729	0.0015287	-0.0050774	-0.0069767	-0.0029156	0.0063024	-0.0060338	0.0135477	-0.0063450
0.0066249	-0.0096406	0.0056593	-0.0087392	0.0098212	0.0016967	-0.0082939	0.0055093	-0.0063653	0.0112981	-0.0015793	-0.0132260	0.0073743
0.0065159	-0.0100249	0.0072049	-0.0103527	0.0076008	0.0009138	-0.0083187	0.0136075	-0.0021699	-0.0048878	0.0008960	0.0061007	-0.0069844
0.0064056	-0.0103469	0.0085280	-0.0112928	0.0049302	-0.0001714	-0.0045374	0.0119398	0.0010949	-0.0133768	0.0006080	0.0010853	0.0053293
0.0062940	-0.0106081	0.0096137	-0.0115685	0.0022306	-0.0008696	0.0017793	0.0025218	-0.0000991	0.0020700	0.0045523	-0.0028691	-0.0027855
0.0061811	-0.0108107	0.0104529	-0.0112303	-0.0001356	-0.0007019	0.0079847	-0.0073235	-0.0006352	0.0130001	-0.0061148	-0.0002047	-0.0001319
0.0060684	-0.0109494	0.0110430	-0.0103574	-0.0019081	0.0004394	0.0112762	-0.0108569	0.0028379	0.0007780	-0.0036585	0.0028161	0.0028626
0.0059522	-0.0110320	0.0113866	-0.0090551	-0.0029538	0.0022565	0.0100468	-0.0067572	0.0051711	-0.0103822	0.0112148	-0.0005120	-0.0049172
0.0058371	-0.0110570	0.0114895	-0.0074426	-0.0032720	0.0041493	0.0046761	0.0007085	0.0005422	-0.0024622	-0.0029118	-0.0058261	0.0059535
0.0057213	-0.0110281	0.0113685	-0.0056484	-0.0029787	0.0054108	-0.0026068	0.0057507	-0.0070771	0.0064074	-0.0100783	0.0108378	-0.0058347
0.0056041	-0.0109463	0.0110380	-0.0037980	-0.0022740	0.0054665	-0.0087396	0.0056328	-0.0075257	0.0023357	0.0086157	-0.0098180	0.0046433
0.0054864	-0.0108153	0.0105191	-0.0020091	-0.0014002	0.0040654	-0.0112073	0.0020830	0.0015276	-0.0022717	0.0037726	0.0031397	-0.0026547
0.0053681	-0.0106371	0.0098363	-0.0003818	-0.0005968	0.0013832	-0.0091457	-0.0010937	0.0098597	-0.0004389	-0.0083229	0.0041497	0.0002766
0.0052491	-0.0104154	0.0090170	0.0010033	-0.0000596	-0.0020097	-0.0036523	-0.0016325	0.0070299	-0.0009164	0.0014950	-0.0069805	0.0020323
0.0051303	-0.0101529	0.0080881	0.0020919	0.0000905	-0.0052896	0.0027961	-0.0003951	-0.0039761	-0.0025857	0.0034142	0.0046594	-0.0038492
0.0050112	-0.0098531	0.0070790	0.0028542	-0.0001760	-0.0076078	0.0075158	0.0001623	-0.0101487	0.0024632	-0.0012371	-0.0009781	0.0048633
0.0048919	-0.0095201	0.0060179	0.0032878	-0.0007971	-0.0083213	0.0087948	-0.0011640	-0.0046409	0.0057493	0.0002780	0.0002069	-0.0049263
0.0047727	-0.0091570	0.0049336	0.0034136	-0.0016349	-0.0071773	0.0065473	-0.0030013	0.0052585	-0.0022736	-0.0029191	-0.0029703	0.0040740
0.0046534	-0.0087668	0.0038528	0.0032731	-0.0025021	-0.0043865	0.0021737	-0.0028191	0.0080161	-0.0080688	0.0011215	0.0058695	-0.0025077
0.0045342	-0.0083546	0.0028008	0.0029224	-0.0031969	-0.0005770	-0.0022267	0.0003387	0.0018922	0.0008206	0.0055123	-0.0050055	0.0005516
0.0044152	-0.0079232	0.0018000	0.0024280	-0.0035395	0.0033691	-0.0048767	0.0044877	-0.0045859	0.0088942	-0.0057547	-0.0000996	0.0014139
0.0042965	-0.0074770	0.0008703	0.0018595	-0.0034034	0.0065375	-0.0050617	0.0061231	-0.0044786	0.0010713	-0.0032373	0.0059292	-0.0030246
0.0041781	-0.0070189	0.0000278	0.0012852	-0.0027382	0.0082150	-0.0032853	0.0032828	-0.0001231	-0.0080821	0.0084923	-0.0081904	0.0039993
0.0040603	-0.0065531	-0.0007144	0.0007669	-0.0015806	0.0080585	-0.0008228	-0.0024647	0.0021289	-0.0025325	-0.0018471	0.0056628	-0.0041872
0.0039429	-0.0060828	-0.0013471	0.0003555	-0.0000506	0.0061739	0.0010279	-0.0069666	0.0009097	0.0059967	-0.0065222	-0.0010783	0.0035900
0.0038264	-0.0056117	-0.0018645	0.0000877	0.0016648	0.0030723	0.0015988	-0.0067157	0.0000090	0.0029240	0.0049128	-0.0016193	-0.0023550
0.0037104	-0.0051426	-0.0022645	-0.0000177	0.0033412	-0.0004748	0.0010770	-0.0017055	0.0012094	-0.0033532	0.0020519	0.0009115	0.0007402
0.0035954	-0.0046789	-0.0025483	0.0000410	0.0047493	-0.0036429	0.0002482	0.0044689	0.0014921	-0.0020351	-0.0035843	0.0011702	0.0009374
0.0034810	-0.0042237	-0.0027202	0.0002492	0.0056876	-0.0057540	-0.0000679	0.0073733	-0.0013979	0.0009626	0.0004111	-0.0013487	-0.0023641
0.0033679	-0.0037793	-0.0027876	0.0005800	0.0060078	-0.0064272	0.0004658	0.0051061	-0.0041831	0.0001134	0.0001562	-0.0015218	0.0032866
0.0032554	-0.0033487	-0.0027602	0.0009959	0.0056495	-0.0056668	0.0015045	-0.0003773	-0.0021537	0.0005392	0.0011001	0.0052969	-0.0035567
0.0031444	-0.0029336	-0.0026501	0.0014497	0.0046378	-0.0038056	0.0022518	-0.0049784	0.0034153	0.0022542	0.0011974	-0.0065981	0.0031537
0.0030340	-0.0025371	-0.0024701	0.0018848	0.0030805	-0.0014052	0.0019589	-0.0056693	0.0057717	-0.0008745	-0.0042220	0.0040101	-0.0021826
0.0029252	-0.0021595	-0.0022353	0.0022611	0.0011651	0.0009104	0.0004182	-0.0025796	0.0013646	-0.0043595	0.0010942	0.0005918	0.0008491
0.0028171	-0.0018047	-0.0019599	0.0025307	-0.0008828	0.0026248	-0.0018450	0.0015059	-0.0049711	0.0001847	0.0051021	-0.0037913	0.0005834
0.0027111	-0.0014710	-0.0016600	0.0026542	-0.0028161	0.0034392	-0.0037819	0.0036228	-0.0056866	0.0056180	-0.0046050	0.0037249	-0.0018447
0.0026051	-0.0011660	-0.0013492	0.0026136	-0.0044091	0.0033323	-0.0043515	0.0028491	0.0000530	0.0010670	-0.0025273	-0.0015452	0.0027092
0.0025036	-0.0008821	-0.0010436	0.0023922	-0.0054794	0.0025193	-0.0030723	0.0005922	0.0053573	-0.0057452	0.0057733	0.0000325	-0.0030300
0.0023990	-0.0006195	-0.0007521	0.0019965	-0.0059172	0.0013694	-0.0003341	-0.0010303	0.0042521	-0.0022694	-0.0010398	-0.0008248	0.0027793
0.0022979	-0.0003890	-0.0004892	0.0014401	-0.0056908	0.0002722	0.0027532	-0.0010713	-0.0012241	0.0048260	-0.0036896	0.0028787	-0.0020230
0.0022016	-0.0001811	-0.0002666	0.0007541	-0.0048548	-0.0004714	0.0048510	-0.0002831	-0.0043162	0.0028888	0.0023209	-0.0036417	0.0009253
0.0021036	-0.0000012	-0.0000848	-0.0000241	-0.0035336	-0.0007322	0.0050248	-0.0000141	-0.0022161	-0.0032549	0.0008032	0.0016394	0.0002941
0.0020083	0.0001546	0.0000456	-0.0008463	-0.0019071	-0.0005653	0.0031622	-0.0007117	0.0013949	-0.0026293	-0.0006640	0.0020476	-0.0014032
0.0019135	0.0002840	0.0001223	-0.0016640	-0.0001813	-0.0001722	0.0000531	-0.0014711	0.0022057	0.0015817	-0.0001099	-0.0046976	0.0022007
0.0018212	0.0003899	0.0001432	-0.0024248	0.0014357	0.0001873	-0.0029767	-0.0010332	0.0005766	0.0015225	-0.0015134	0.0044772	-0.0025522
0.0017304	0.0004713	0.0001111	-0.0030823	0.0027658	0.0002877	-0.0046791	0.0007997	-0.0004137	-0.0003253	0.0020045	-0.0019734	0.0024122
0.0016424	0.0005309	0.0000279	-0.0035942	0.0036760	0.0000228	-0.0044524	0.0027203	0.0000623	0.0001185	0.0015103	-0.0004591	-0.0018285
0.0015554	0.0005683	-0.0001004	-0.0039298	0.0040980	-0.0005628	-0.0025060	0.0029583	0.0001010	-0.0001963	-0.0041157	0.0009809	0.0009289
0.0014713	0.0005858	-0.0002687	-0.0040676	0.0040276	-0.0012835	0.0001986	0.0008987	-0.0011663	-0.0018141	0.0008371	0.0001431	0.0001053
0.0013882	0.0005846	-0.0004686	-0.0040003	0.0035251	-0.0018787	0.0024970	-0.0021751	-0.0017755	-0.0000599	0.0040074	-0.0010103	-0.0010769
0.0013079	0.0005664	-0.0006926	-0.0037317	0.0026971	-0.0020950	0.0035198	-0.0039715	0.0001131	0.0031051	-0.0031974	0.0000948	0.0018077
0.0012287	0.0005319	-0.0009308	-0.0032792	0.0016833	-0.0017770	0.0030356	-0.0030111	0.0027965	0.0008520	-0.0017227	0.0022071	-0.0021731
0.0011522	0.0004837	-0.0011741	-0.0026697	0.0006295	-0.0009206	0.0015002	0.0001178	0.0025766	-0.0036712	0.0033763	-0.0039425	0.0021216
0.0010767	0.0004230	-0.0014125	-0.0019398	-0.0003267	0.0003125	-0.0002699	0.0031641	-0.0010368	-0.0017909	-0.0004678	0.0034666	-0.0016816
0.0010043	0.0003516	-0.0016369	-0.0011317	-0.0010808	0.0016349	-0.0014916	0.0039416	-0.0038754	0.0034475	-0.0015705	-0.0009962	0.0009525
0.0009328	0.0002712	-0.0018386	-0.0002915	-0.0015662	0.0027081	-0.0017933	0.0020006	-0.0022261	0.0024692	0.0006180	-0.0016046	-0.0000833
0.0008644	0.0001834	-0.0020097	0.0005341	-0.0017658	0.0032377	-0.0012995	-0.0011131	0.0020354	-0.0026257	-0.0000230	0.0025364	-0.0007579
0.0007971	0.0000902	-0.0021436	0.0013003	-0.0017027	0.0030551	-0.0004921	-0.0031315	0.0037911	-0.0025856	0.0009443	-0.0016288	0.0014157
0.0007330	-0.0000072	-0.0022347	0.0019666	-0.0014390	0.0021694	0.0001140	-0.0028129	0.0012425	0.0015433	-0.0003091	0.0003080	-0.0017754
0.0006699	-0.0001070	-0.0022794	0.0025011	-0.0010538	0.0007683	0.0002452	-0.0007338	-0.0022819	0.0020658	-0.0021262	-0.0001005	0.0017838
0.0006102	-0.0002081	-0.0022746	0.0028797	-0.0006381	-0.0008252	-0.0000053	0.0013696	-0.0028661	-0.0005915	0.0020962	0.0011565	-0.0014546
0.0005511	-0.0003079	-0.0022199	0.0030928	-0.0002696	-0.0022379	-0.0002948	0.0020767	-0.0004404	-0.0010433	0.0014275	-0.0021820	0.0008642
0.0004959	-0.0004071	-0.0021150	0.0031384	-0.0000146	-0.0031461	-0.0002657	0.0012725	0.0018745	0.0000573	-0.0033478	0.0017788	-0.0001338
0.0004409	-0.0005019	-0.0019628	0.0030278	0.0000971	-0.0033560	0.0002054	-0.0000206	0.0016738	-0.0001823	0.0005646	0.0001494	-0.0005951
0.0003901	-0.0005945	-0.0017655	0.0027724	0.0000636	-0.0028390	0.0009220	-0.0007108	-0.0001298	-0.0000587	0.0027577	-0.0022605	0.0011875
0.0003389	-0.0006796	-0.0015293	0.0023934	-0.0000670	-0.0017176	0.0014615	-0.0005150	-0.0009592	0.0012711	-0.0019595	0.0030025	-0.0015404
0.0002929	-0.0007625	-0.0012575	0.0019111	-0.0002703	-0.0003039	0.0014236	-0.0000693	-0.0002569	0.0005079	-0.0009916	-0.0020025	0.0015999
0.0002447	-0.0008342	-0.0009600	0.0013949	-0.0004703	0.0010889	0.0006691	-0.0000602	0.0001116	-0.0019465	0.0016251	0.0003210	-0.0013689
0.0002055	-0.0009104	-0.0006388	0.0008387	-0.0006053	0.0021443	-0.0005629	-0.0005212	-0.0005732	-0.0011734	-0.0001740	0.0006073	0.0009039
0.0001595	-0.0009493	-0.0003135	0.0002898	-0.0006344	0.0026515	-0.0017486	-0.0008205	-0.0005933	0.0020882	-0.0002801	-0.0002952	-0.0003150
0.0001118	-0.0009971	0.0000314	-0.0002162	-0.0005228	0.0025501	-0.0023204	-0.0003333	0.0008209	0.0017605	-0.0002154	-0.0004583	-0.0003082
0.0000873	-0.0010449	0.0003644	-0.0006667	-0.0002742	0.0019196	-0.0019551	0.0008056	0.0016654	-0.0017491	-0.0004362	0.0004670	0.0008233
0.0000490	-0.0010726	0.0006800	-0.0010332	0.0000903	0.0009626	-0.0007438	0.0017083	0.0004044	-0.0020249	0.0014033	0.0006248	-0.0011454
0.0000167	-0.0010979	0.0009856	-0.0013116	0.0005199	-0.0000707	0.0008276	0.0014637	-0.0015287	0.0011297	-0.0002538	-0.0019817	0.0012237
-0.0000182	-0.0011090	0.0012651	-0.0014903	0.0009548	-0.0009356	0.0020975	0.0000145	-0.0018727	0.0018435	-0.0018854	0.0023812	-0.0010550
-0.0000482	-0.0011157	0.0015172	-0.0015763	0.0013248	-0.0014646	0.0025251	-0.0016701	-0.0002464	-0.0004922	0.0015489	-0.0013760	0.0006813
-0.0000787	-0.0011100	0.0017315	-0.0015720	0.0015707	-0.0015896	0.0019378	-0.0022948	0.0018087	-0.0012514	0.0010575	-0.0002941	-0.0001804
-0.0001047	-0.0010995	0.0019084	-0.0014943	0.0016445	-0.0013546	0.0005998	-0.0012913	0.0020933	0.0000745	-0.0020688	0.0013961	-0.0003502
-0.0001307	-0.0010782	0.0020414	-0.0013543	0.0015251	-0.0008816	-0.0009127	0.0006860	-0.0001054	0.0004135	0.0002378	-0.0013127	0.0008125
-0.0001528	-0.0010527	0.0021327	-0.0011739	0.0012158	-0.0003343	-0.0019773	0.0022194	-0.0023140	-0.0000104	0.0013606	0.0005170	-0.0011257
-0.0001747	-0.0010179	0.0021792	-0.0009679	0.0007495	0.0001385	-0.0021944	0.0022146	-0.0015555	0.0004363	-0.0007238	-0.0000143	0.0012412
-0.0001933	-0.0009794	0.0021848	-0.0007577	0.0001789	0.0004331	-0.0015461	0.0007192	0.0009983	0.0003028	-0.0003062	0.0003379	-0.0011489
-0.0002115	-0.0009338	0.0021486	-0.0005558	-0.0004253	0.0005204	-0.0003720	-0.0011411	0.0016917	-0.0010812	0.0000788	-0.0010680	0.0008790
-0.0002269	-0.0008860	0.0020761	-0.0003787	-0.0009898	0.0004335	0.0008054	-0.0020496	0.0002616	-0.0008315	0.0000901	0.0012961	-0.0004928
-0.0002419	-0.0008323	0.0019684	-0.0002329	-0.0014436	0.0002541	0.0015217	-0.0014646	-0.0005891	0.0013809	0.0007919	-0.0005476	0.0000709
-0.0002543	-0.0007779	0.0018322	-0.0001282	-0.0017326	0.0000721	0.0015582	0.0000550	-0.0003445	0.0014112	-0.0009385	-0.0007383	0.0003036
-0.0002664	-0.0007196	0.0016698	-0.0000643	-0.0018221	-0.0000385	0.0010029	0.0013735	-0.0003321	-0.0013148	-0.0007708	0.0016047	-0.0005603
-0.0002761	-0.0006622	0.0014891	-0.0000437	-0.0017047	-0.0000498	0.0001697	0.0016567	-0.0002645	-0.0018558	0.0019361	-0.0014476	0.0006545
-0.0002855	-0.0006025	0.0012933	-0.0000602	-0.0013974	0.0000226	-0.0005674	0.0009226	0.0003339	0.0009672	-0.0003110	0.0005259	-0.0005736
-0.0002926	-0.0005452	0.0010903	-0.0001116	-0.0009415	0.0001224	-0.0009409	-0.0001163	0.0003547	0.0020454	-0.0020239	0.0003348	0.0003385
-0.0002995	-0.0004875	0.0008836	-0.0001888	-0.0003928	0.0001817	-0.0008820	-0.0006816	-0.0000902	-0.0004897	0.0015752	-0.0005191	0.0000027
-0.0003041	-0.0004339	0.0006808	-0.0002881	0.0001834	0.0001395	-0.0005119	-0.0004928	0.0003508	-0.0019519	0.0010404	0.0001429	-0.0003855
-0.0003084	-0.0003810	0.0004849	-0.0004001	0.0007245	-0.0000308	-0.0000470	0.0001539	0.0005118	0.0000397	-0.0020435	0.0001239	0.0007409
-0.0003107	-0.0003337	0.0003026	-0.0005225	0.0011764	-0.0003200	0.0003104	0.0007418	-0.0010574	0.0016529	0.0002625	0.0003081	-0.0010096
-0.0003126	-0.0002886	0.0001359	-0.0006488	0.0015039	-0.0006805	0.0004559	0.0009723	-0.0016501	0.0002995	0.0014831	-0.0014434	0.0011522
-0.0003126	-0.0002501	-0.0000099	-0.0007794	0.0016919	-0.0010521	0.0003983	0.0009148	0.0006449	-0.0012134	-0.0009192	0.0026597	-0.0011553
-0.0003123	-0.0002149	-0.0001342	-0.0009113	0.0017514	-0.0013760	0.0002289	0.0008389	0.0018861	-0.0003515	-0.0007679	-0.0029844	0.0010326
-0.0003100	-0.0001873	-0.0002333	-0.0010484	0.0017143	-0.0016258	0.0000820	0.0009368	-0.0004883	0.0011750	0.0013927	0.0015632	-0.0008210
-0.0003076	-0.0001639	-0.0003078	-0.0011901	0.0016349	-0.0018132	0.0001805	0.0012098	-0.0024988	0.0012573	-0.0009373	0.0013680	0.0005722
-0.0003033	-0.0001489	-0.0003555	-0.0013426	0.0015819	-0.0019987	0.0011906	0.0015567	-0.0021134	0.0012250	0.0012374	-0.0029423	-0.0003425
-0.0002987	-0.0001386	-0.0003789	-0.0015059	0.0016365	-0.0022745	0.0057773	0.0019273	-0.0031414	0.0043601	-0.0041087	-0.0025304	0.0001819
-0.0069267	0.0091302	-0.0053615	0.0067494	-0.0038910	0.0049050	-0.0014489	-0.0046247	0.0025956	-0.0019201	-0.0021440	-0.0014769	0.0048715
